Image_ID,Walkability,Preference,Imageability,Complexity,Enclosure,Transparency,Humanscale,Humanscale2,Order,Order2
175,0.0833333333333333,0.0819672131147541,0.0740740740740741,0.0862068965517241,0.327868852459016,0.142857142857143,0.283333333333333,0.446428571428571,0.305084745762712,0.238095238095238
176,0.1,0.147540983606557,0.296296296296296,0.293103448275862,0.459016393442623,0.589285714285714,0.35,0.5,0.220338983050847,0.571428571428571
177,0.0833333333333333,0.163934426229508,0.277777777777778,0.275862068965517,0.639344262295082,0.267857142857143,0.516666666666667,0.303571428571429,0.406779661016949,0.587301587301587
178,0.0833333333333333,0.114754098360656,0.12962962962963,0.293103448275862,0.508196721311475,0.357142857142857,0.316666666666667,0.375,0.186440677966102,0.46031746031746
179,0.1,0.147540983606557,0.222222222222222,0.172413793103448,0.59016393442623,0.339285714285714,0.566666666666667,0.392857142857143,0.305084745762712,0.444444444444444
180,0.4,0.39344262295082,0.388888888888889,0.344827586206897,0.491803278688525,0.482142857142857,0.316666666666667,0.517857142857143,0.389830508474576,0.26984126984127
181,0.333333333333333,0.426229508196721,0.296296296296296,0.155172413793103,0.213114754098361,0.0535714285714286,0.283333333333333,0.196428571428571,0.305084745762712,0.174603174603175
182,0.116666666666667,0.131147540983607,0.166666666666667,0.293103448275862,0.131147540983607,0.732142857142857,0.316666666666667,0.142857142857143,0.355932203389831,0.53968253968254
183,0.433333333333333,0.377049180327869,0.333333333333333,0.172413793103448,0.295081967213115,0,0.366666666666667,0.160714285714286,0.355932203389831,0.206349206349206
184,0.2,0.19672131147541,0.240740740740741,0.448275862068966,0.131147540983607,0.321428571428571,0.266666666666667,0.142857142857143,0.389830508474576,0.26984126984127
185,0.75,0.639344262295082,0.574074074074074,0.46551724137931,0.491803278688525,0.0178571428571429,0.383333333333333,0.339285714285714,0.576271186440678,0.111111111111111
186,0.733333333333333,0.60655737704918,0.611111111111111,0.293103448275862,0.409836065573771,0.0892857142857143,0.366666666666667,0.285714285714286,0.305084745762712,0.19047619047619
187,0.6,0.60655737704918,0.592592592592593,0.431034482758621,0.475409836065574,0.0357142857142857,0.516666666666667,0.232142857142857,0.457627118644068,0.126984126984127
188,0.75,0.704918032786885,0.592592592592593,0.310344827586207,0.278688524590164,0.0178571428571429,0.366666666666667,0.214285714285714,0.305084745762712,0.0952380952380952
189,0.55,0.426229508196721,0.333333333333333,0.258620689655172,0.475409836065574,0.214285714285714,0.466666666666667,0.303571428571429,0.440677966101695,0.301587301587302
190,0.683333333333333,0.622950819672131,0.555555555555556,0.310344827586207,0.540983606557377,0.25,0.483333333333333,0.428571428571429,0.322033898305085,0.412698412698413
191,0.683333333333333,0.721311475409836,0.444444444444444,0.327586206896552,0.508196721311475,0.196428571428571,0.483333333333333,0.25,0.559322033898305,0.19047619047619
192,0.5,0.377049180327869,0.277777777777778,0.206896551724138,0.426229508196721,0.196428571428571,0.35,0.482142857142857,0.372881355932203,0.285714285714286
193,0.133333333333333,0.147540983606557,0.111111111111111,0.0689655172413793,0.360655737704918,0.125,0.3,0.25,0.169491525423729,0.333333333333333
194,0.1,0.213114754098361,0.185185185185185,0.103448275862069,0.426229508196721,0.125,0.366666666666667,0.357142857142857,0.355932203389831,0.19047619047619
195,0.433333333333333,0.475409836065574,0.5,0.275862068965517,0.59016393442623,0.25,0.35,0.464285714285714,0.474576271186441,0.253968253968254
196,0.133333333333333,0.0983606557377049,0.12962962962963,0.206896551724138,0.639344262295082,0.107142857142857,0.3,0.607142857142857,0.11864406779661,0.634920634920635
197,0.116666666666667,0.163934426229508,0.148148148148148,0.327586206896552,0.213114754098361,0.25,0.4,0.196428571428571,0.23728813559322,0.46031746031746
198,0.2,0.213114754098361,0.296296296296296,0.327586206896552,0.475409836065574,0.839285714285714,0.366666666666667,0.553571428571429,0.23728813559322,0.603174603174603
199,0.166666666666667,0.0491803278688525,0.111111111111111,0.155172413793103,0.409836065573771,0.0892857142857143,0.183333333333333,0.107142857142857,0.169491525423729,0.492063492063492
200,0.05,0.0655737704918033,0.12962962962963,0.0862068965517241,0.0819672131147541,0.0892857142857143,0.1,0.0357142857142857,0.169491525423729,0.476190476190476
201,0.583333333333333,0.59016393442623,0.5,0.362068965517241,0.508196721311475,0.214285714285714,0.283333333333333,0.321428571428571,0.220338983050847,0.285714285714286
202,0.15,0.262295081967213,0.277777777777778,0.327586206896552,0.540983606557377,0.339285714285714,0.5,0.25,0.305084745762712,0.222222222222222
203,0.5,0.39344262295082,0.425925925925926,0.551724137931034,0.442622950819672,0.589285714285714,0.483333333333333,0.285714285714286,0.220338983050847,0.587301587301587
204,0.55,0.540983606557377,0.537037037037037,0.551724137931034,0.491803278688525,0.535714285714286,0.566666666666667,0.339285714285714,0.338983050847458,0.222222222222222
205,0.15,0.114754098360656,0.203703703703704,0.448275862068966,0.39344262295082,0.839285714285714,0.366666666666667,0.0714285714285714,0.101694915254237,0.650793650793651
206,0.566666666666667,0.622950819672131,0.666666666666667,0.655172413793103,0.60655737704918,0.571428571428571,0.5,0.25,0.508474576271186,0.301587301587302
207,0.466666666666667,0.459016393442623,0.481481481481481,0.689655172413793,0.426229508196721,0.714285714285714,0.383333333333333,0.178571428571429,0.203389830508475,0.523809523809524
208,0.6,0.60655737704918,0.648148148148148,0.758620689655172,0.655737704918033,0.732142857142857,0.566666666666667,0.214285714285714,0.220338983050847,0.365079365079365
209,0.583333333333333,0.508196721311475,0.611111111111111,0.637931034482759,0.557377049180328,0.446428571428571,0.483333333333333,0.339285714285714,0.389830508474576,0.317460317460317
210,0.733333333333333,0.704918032786885,0.555555555555556,0.793103448275862,0.311475409836066,0.785714285714286,0.266666666666667,0.0892857142857143,0.457627118644068,0.158730158730159
211,0.6,0.573770491803279,0.703703703703704,0.775862068965517,0.475409836065574,0.821428571428571,0.4,0.160714285714286,0.203389830508475,0.492063492063492
212,0.65,0.475409836065574,0.518518518518518,0.655172413793103,0.39344262295082,0.625,0.266666666666667,0.0892857142857143,0.254237288135593,0.444444444444444
213,0.383333333333333,0.360655737704918,0.481481481481481,0.448275862068966,0.311475409836066,0.321428571428571,0.4,0.142857142857143,0.440677966101695,0.174603174603175
214,0.433333333333333,0.360655737704918,0.407407407407407,0.379310344827586,0.557377049180328,0.392857142857143,0.416666666666667,0.25,0.152542372881356,0.317460317460317
215,0.483333333333333,0.508196721311475,0.444444444444444,0.672413793103448,0.688524590163934,0.714285714285714,0.333333333333333,0.25,0.338983050847458,0.412698412698413
216,0.583333333333333,0.508196721311475,0.537037037037037,0.655172413793103,0.426229508196721,0.464285714285714,0.4,0.0178571428571429,0.423728813559322,0.238095238095238
217,0.583333333333333,0.59016393442623,0.555555555555556,0.724137931034483,0.295081967213115,0.785714285714286,0.283333333333333,0.232142857142857,0.322033898305085,0.571428571428571
218,0.6,0.524590163934426,0.574074074074074,0.758620689655172,0.60655737704918,0.785714285714286,0.366666666666667,0.357142857142857,0.169491525423729,0.523809523809524
219,0.666666666666667,0.655737704918033,0.592592592592593,0.5,0.475409836065574,0.428571428571429,0.433333333333333,0.285714285714286,0.440677966101695,0.285714285714286
220,0.533333333333333,0.491803278688525,0.388888888888889,0.53448275862069,0.524590163934426,0.482142857142857,0.316666666666667,0.125,0.355932203389831,0.19047619047619
221,0.633333333333333,0.409836065573771,0.388888888888889,0.224137931034483,0.344262295081967,0.482142857142857,0.516666666666667,0.107142857142857,0.305084745762712,0.349206349206349
222,0.783333333333333,0.622950819672131,0.62962962962963,0.586206896551724,0.704918032786885,0.392857142857143,0.25,0.357142857142857,0.305084745762712,0.126984126984127
223,0.3,0.262295081967213,0.185185185185185,0.258620689655172,0.426229508196721,0.678571428571429,0.316666666666667,0.214285714285714,0.271186440677966,0.571428571428571
224,0.0166666666666667,0.147540983606557,0.166666666666667,0.120689655172414,0.442622950819672,0.482142857142857,0.366666666666667,0.214285714285714,0.220338983050847,0.476190476190476
225,0.0833333333333333,0.213114754098361,0.259259259259259,0.482758620689655,0.344262295081967,0.642857142857143,0.466666666666667,0.196428571428571,0.169491525423729,0.650793650793651
226,0.316666666666667,0.327868852459016,0.333333333333333,0.189655172413793,0.311475409836066,0.25,0.35,0.214285714285714,0.355932203389831,0.206349206349206
227,0.45,0.262295081967213,0.222222222222222,0.568965517241379,0.622950819672131,0.625,0.366666666666667,0.303571428571429,0.11864406779661,0.396825396825397
228,0.3,0.344262295081967,0.148148148148148,0.396551724137931,0.377049180327869,0.482142857142857,0.266666666666667,0.0892857142857143,0.406779661016949,0.365079365079365
229,0.2,0.213114754098361,0.203703703703704,0.379310344827586,0.524590163934426,0.482142857142857,0.383333333333333,0.178571428571429,0.338983050847458,0.380952380952381
230,0.233333333333333,0.19672131147541,0.166666666666667,0.0517241379310345,0.639344262295082,0.0714285714285714,0.55,0.303571428571429,0.203389830508475,0.317460317460317
231,0.683333333333333,0.704918032786885,0.648148148148148,0.775862068965517,0.39344262295082,0.714285714285714,0.45,0.142857142857143,0.23728813559322,0.523809523809524
232,0.616666666666667,0.573770491803279,0.666666666666667,0.689655172413793,0.311475409836066,0.839285714285714,0.3,0.142857142857143,0.152542372881356,0.412698412698413
233,0.683333333333333,0.573770491803279,0.740740740740741,0.689655172413793,0.655737704918033,0.660714285714286,0.316666666666667,0.339285714285714,0.271186440677966,0.333333333333333
234,0.6,0.557377049180328,0.62962962962963,0.793103448275862,0.295081967213115,0.875,0.2,0.142857142857143,0.203389830508475,0.523809523809524
235,0.383333333333333,0.344262295081967,0.388888888888889,0.362068965517241,0.475409836065574,0.321428571428571,0.316666666666667,0.178571428571429,0.23728813559322,0.380952380952381
236,0.283333333333333,0.360655737704918,0.333333333333333,0.224137931034483,0.426229508196721,0.339285714285714,0.4,0.0535714285714286,0.355932203389831,0.428571428571429
237,0.733333333333333,0.59016393442623,0.555555555555556,0.53448275862069,0.213114754098361,0.553571428571429,0.266666666666667,0.0892857142857143,0.406779661016949,0.317460317460317
238,0.35,0.426229508196721,0.314814814814815,0.293103448275862,0.344262295081967,0.535714285714286,0.283333333333333,0.214285714285714,0.525423728813559,0.349206349206349
239,0.466666666666667,0.245901639344262,0.203703703703704,0.224137931034483,0.491803278688525,0.5,0.466666666666667,0.357142857142857,0.288135593220339,0.380952380952381
240,0.1,0.19672131147541,0.0740740740740741,0.172413793103448,0.59016393442623,0.464285714285714,0.583333333333333,0.303571428571429,0.254237288135593,0.587301587301587
241,0.333333333333333,0.39344262295082,0.37037037037037,0.241379310344828,0.655737704918033,0.178571428571429,0.35,0.321428571428571,0.355932203389831,0.0952380952380952
242,0.666666666666667,0.344262295081967,0.574074074074074,0.396551724137931,0.344262295081967,0.446428571428571,0.283333333333333,0.178571428571429,0.491525423728814,0.158730158730159
243,0.683333333333333,0.59016393442623,0.462962962962963,0.568965517241379,0.655737704918033,0.571428571428571,0.416666666666667,0.125,0.406779661016949,0.349206349206349
244,0.0666666666666667,0.131147540983607,0.203703703703704,0.344827586206897,0.442622950819672,0.410714285714286,0.15,0.160714285714286,0.169491525423729,0.253968253968254
245,0.383333333333333,0.377049180327869,0.444444444444444,0.5,0.60655737704918,0.285714285714286,0.233333333333333,0.196428571428571,0.440677966101695,0.238095238095238
246,0.466666666666667,0.639344262295082,0.537037037037037,0.327586206896552,0.245901639344262,0.285714285714286,0.183333333333333,0.125,0.542372881355932,0.0793650793650794
247,0.316666666666667,0.409836065573771,0.333333333333333,0.275862068965517,0.39344262295082,0.303571428571429,0.216666666666667,0.232142857142857,0.389830508474576,0.142857142857143
248,0.566666666666667,0.459016393442623,0.5,0.241379310344828,0.245901639344262,0.321428571428571,0.333333333333333,0.178571428571429,0.474576271186441,0.206349206349206
249,0.233333333333333,0.360655737704918,0.425925925925926,0.396551724137931,0.475409836065574,0.482142857142857,0.333333333333333,0.232142857142857,0.152542372881356,0.412698412698413
250,0.383333333333333,0.426229508196721,0.444444444444444,0.655172413793103,0.459016393442623,0.732142857142857,0.483333333333333,0.196428571428571,0.254237288135593,0.476190476190476
251,0.383333333333333,0.426229508196721,0.5,0.620689655172414,0.672131147540984,0.696428571428571,0.45,0.267857142857143,0.186440677966102,0.619047619047619
252,0.416666666666667,0.426229508196721,0.481481481481481,0.53448275862069,0.704918032786885,0.267857142857143,0.516666666666667,0.428571428571429,0.305084745762712,0.253968253968254
253,0.666666666666667,0.540983606557377,0.462962962962963,0.551724137931034,0.721311475409836,0.446428571428571,0.583333333333333,0.303571428571429,0.254237288135593,0.26984126984127
254,0.233333333333333,0.311475409836066,0.481481481481481,0.362068965517241,0.704918032786885,0.303571428571429,0.383333333333333,0.339285714285714,0.440677966101695,0.19047619047619
255,0.616666666666667,0.508196721311475,0.62962962962963,0.517241379310345,0.721311475409836,0.410714285714286,0.4,0.428571428571429,0.23728813559322,0.317460317460317
256,0.433333333333333,0.360655737704918,0.5,0.206896551724138,0.721311475409836,0.303571428571429,0.45,0.285714285714286,0.440677966101695,0.253968253968254
257,0.45,0.442622950819672,0.555555555555556,0.5,0.655737704918033,0.285714285714286,0.366666666666667,0.178571428571429,0.288135593220339,0.158730158730159
258,0.483333333333333,0.426229508196721,0.62962962962963,0.758620689655172,0.622950819672131,0.678571428571429,0.483333333333333,0.232142857142857,0.220338983050847,0.380952380952381
259,0.0833333333333333,0.180327868852459,0.203703703703704,0.241379310344828,0.295081967213115,0.125,0.283333333333333,0.142857142857143,0.305084745762712,0.301587301587302
260,0.133333333333333,0.229508196721311,0.259259259259259,0.379310344827586,0.60655737704918,0.553571428571429,0.583333333333333,0.464285714285714,0.186440677966102,0.476190476190476
261,0.316666666666667,0.311475409836066,0.185185185185185,0.206896551724138,0.59016393442623,0.107142857142857,0.216666666666667,0.517857142857143,0.372881355932203,0.126984126984127
262,0.416666666666667,0.442622950819672,0.425925925925926,0.413793103448276,0.491803278688525,0.642857142857143,0.366666666666667,0.625,0.203389830508475,0.365079365079365
263,0.283333333333333,0.262295081967213,0.222222222222222,0.0517241379310345,0.639344262295082,0.0535714285714286,0.283333333333333,0.571428571428571,0.474576271186441,0.0952380952380952
264,0.666666666666667,0.524590163934426,0.518518518518518,0.379310344827586,0.377049180327869,0.303571428571429,0.183333333333333,0.571428571428571,0.338983050847458,0.380952380952381
265,0.633333333333333,0.426229508196721,0.425925925925926,0.362068965517241,0.19672131147541,0.0714285714285714,0.266666666666667,0.357142857142857,0.372881355932203,0.142857142857143
266,0.183333333333333,0.19672131147541,0.12962962962963,0.0517241379310345,0.39344262295082,0.0178571428571429,0.283333333333333,0.392857142857143,0.457627118644068,0.222222222222222
267,0.35,0.311475409836066,0.222222222222222,0.224137931034483,0.213114754098361,0.0357142857142857,0.3,0.357142857142857,0.457627118644068,0.238095238095238
268,0.0833333333333333,0.213114754098361,0.185185185185185,0.155172413793103,0.295081967213115,0.0714285714285714,0.316666666666667,0.482142857142857,0.372881355932203,0.253968253968254
269,0.05,0.0983606557377049,0.0185185185185185,0.258620689655172,0.245901639344262,0.267857142857143,0.3,0.5,0.23728813559322,0.619047619047619
270,0.116666666666667,0.0819672131147541,0.0740740740740741,0.0862068965517241,0.180327868852459,0.178571428571429,0.466666666666667,0.446428571428571,0.440677966101695,0.174603174603175
271,0.0833333333333333,0.0491803278688525,0.111111111111111,0.189655172413793,0.180327868852459,0.392857142857143,0.25,0.410714285714286,0.220338983050847,0.523809523809524
272,0.05,0.131147540983607,0.12962962962963,0.155172413793103,0.213114754098361,0.196428571428571,0.483333333333333,0.696428571428571,0.338983050847458,0.46031746031746
273,0.7,0.59016393442623,0.444444444444444,0.362068965517241,0.475409836065574,0.303571428571429,0.3,0.571428571428571,0.627118644067797,0.174603174603175
274,0.65,0.704918032786885,0.444444444444444,0.396551724137931,0.540983606557377,0.160714285714286,0.333333333333333,0.5,0.423728813559322,0.158730158730159
275,0.45,0.524590163934426,0.444444444444444,0.327586206896552,0.524590163934426,0.357142857142857,0.283333333333333,0.571428571428571,0.542372881355932,0.222222222222222
276,0.116666666666667,0.180327868852459,0.111111111111111,0.0172413793103448,0.131147540983607,0.0178571428571429,0.15,0.285714285714286,0.389830508474576,0.206349206349206
277,0.116666666666667,0.0983606557377049,0.0740740740740741,0.293103448275862,0.426229508196721,0.5,0.466666666666667,0.517857142857143,0.254237288135593,0.428571428571429
278,0.166666666666667,0.180327868852459,0.314814814814815,0.448275862068966,0.180327868852459,0.714285714285714,0.216666666666667,0.232142857142857,0.355932203389831,0.587301587301587
279,0.2,0.180327868852459,0.185185185185185,0.379310344827586,0.180327868852459,0.107142857142857,0.166666666666667,0.142857142857143,0.152542372881356,0.428571428571429
280,0.166666666666667,0.131147540983607,0.203703703703704,0.241379310344828,0.0983606557377049,0.535714285714286,0.283333333333333,0.375,0.423728813559322,0.333333333333333
281,0.0666666666666667,0.19672131147541,0.12962962962963,0.258620689655172,0.131147540983607,0.214285714285714,0.183333333333333,0.125,0.23728813559322,0.46031746031746
282,0.366666666666667,0.295081967213115,0.148148148148148,0.137931034482759,0.114754098360656,0.107142857142857,0.166666666666667,0.125,0.423728813559322,0.111111111111111
283,0.15,0.19672131147541,0.166666666666667,0.0344827586206897,0.131147540983607,0.0178571428571429,0.216666666666667,0.196428571428571,0.271186440677966,0.253968253968254
284,0.15,0.262295081967213,0.222222222222222,0.120689655172414,0.0655737704918033,0.0357142857142857,0.2,0.232142857142857,0.23728813559322,0.26984126984127
285,0.05,0.19672131147541,0.166666666666667,0.0862068965517241,0.213114754098361,0.0178571428571429,0.233333333333333,0.214285714285714,0.355932203389831,0.333333333333333
286,0.0166666666666667,0.131147540983607,0.111111111111111,0.0344827586206897,0.229508196721311,0.0714285714285714,0.2,0.232142857142857,0.372881355932203,0.396825396825397
287,0.116666666666667,0.131147540983607,0.0925925925925926,0.0862068965517241,0.19672131147541,0.25,0.333333333333333,0.285714285714286,0.406779661016949,0.317460317460317
288,0.05,0.0819672131147541,0.037037037037037,0.0517241379310345,0.229508196721311,0.0892857142857143,0.166666666666667,0.339285714285714,0.355932203389831,0.301587301587302
289,0.116666666666667,0.0491803278688525,0.111111111111111,0,0.147540983606557,0.0714285714285714,0.25,0.392857142857143,0.355932203389831,0.365079365079365
290,0.25,0.19672131147541,0.333333333333333,0.241379310344828,0.131147540983607,0.375,0.333333333333333,0.410714285714286,0.322033898305085,0.365079365079365
291,0.05,0.0983606557377049,0.0740740740740741,0.0689655172413793,0.131147540983607,0.142857142857143,0.35,0.232142857142857,0.288135593220339,0.333333333333333
292,0.183333333333333,0.147540983606557,0.259259259259259,0.241379310344828,0.344262295081967,0.339285714285714,0.433333333333333,0.392857142857143,0.559322033898305,0.19047619047619
293,0.0833333333333333,0.147540983606557,0.185185185185185,0.103448275862069,0.344262295081967,0.125,0.383333333333333,0.482142857142857,0.474576271186441,0.333333333333333
294,0.133333333333333,0.114754098360656,0.222222222222222,0.310344827586207,0.114754098360656,0.553571428571429,0.35,0.285714285714286,0.152542372881356,0.396825396825397
295,0.15,0.0655737704918033,0.166666666666667,0.206896551724138,0.278688524590164,0.160714285714286,0.416666666666667,0.25,0.355932203389831,0.158730158730159
296,0.15,0.180327868852459,0.203703703703704,0.379310344827586,0.245901639344262,0.678571428571429,0.266666666666667,0.321428571428571,0.288135593220339,0.476190476190476
297,0.483333333333333,0.442622950819672,0.481481481481481,0.189655172413793,0.114754098360656,0.0178571428571429,0.283333333333333,0.160714285714286,0.355932203389831,0.333333333333333
298,0.0833333333333333,0.0983606557377049,0.166666666666667,0.0862068965517241,0.0819672131147541,0.0357142857142857,0.3,0.357142857142857,0.372881355932203,0.317460317460317
299,0.25,0.344262295081967,0.444444444444444,0.568965517241379,0.442622950819672,0.392857142857143,0.3,0.553571428571429,0.169491525423729,0.507936507936508
300,0.0833333333333333,0.245901639344262,0.277777777777778,0.103448275862069,0.540983606557377,0.142857142857143,0.2,0.303571428571429,0.135593220338983,0.26984126984127
301,0.183333333333333,0.19672131147541,0.314814814814815,0.379310344827586,0.311475409836066,0.535714285714286,0.333333333333333,0.392857142857143,0.508474576271186,0.222222222222222
302,0.383333333333333,0.360655737704918,0.222222222222222,0.362068965517241,0.245901639344262,0.428571428571429,0.35,0.357142857142857,0.457627118644068,0.206349206349206
303,0.233333333333333,0.262295081967213,0.314814814814815,0.379310344827586,0.295081967213115,0.357142857142857,0.333333333333333,0.5,0.491525423728814,0.253968253968254
304,0.566666666666667,0.622950819672131,0.351851851851852,0.53448275862069,0.147540983606557,0.339285714285714,0.233333333333333,0.285714285714286,0.457627118644068,0.142857142857143
305,0.266666666666667,0.262295081967213,0.425925925925926,0.431034482758621,0.278688524590164,0.267857142857143,0.433333333333333,0.607142857142857,0.186440677966102,0.349206349206349
306,0.55,0.459016393442623,0.425925925925926,0.46551724137931,0.377049180327869,0.410714285714286,0.25,0.321428571428571,0.220338983050847,0.238095238095238
307,0.2,0.262295081967213,0.240740740740741,0.396551724137931,0.39344262295082,0.803571428571429,0.55,0.517857142857143,0.271186440677966,0.634920634920635
308,0.583333333333333,0.459016393442623,0.518518518518518,0.46551724137931,0.442622950819672,0.285714285714286,0.2,0.589285714285714,0.220338983050847,0.222222222222222
309,0.716666666666667,0.704918032786885,0.555555555555556,0.413793103448276,0.163934426229508,0.125,0.533333333333333,0.392857142857143,0.525423728813559,0.0634920634920635
310,0.266666666666667,0.19672131147541,0.185185185185185,0.155172413793103,0.163934426229508,0.267857142857143,0.433333333333333,0.464285714285714,0.338983050847458,0.238095238095238
311,0.133333333333333,0.245901639344262,0.222222222222222,0.258620689655172,0.311475409836066,0.178571428571429,0.333333333333333,0.339285714285714,0.372881355932203,0.46031746031746
312,0.166666666666667,0.163934426229508,0.0925925925925926,0.189655172413793,0.295081967213115,0.25,0.383333333333333,0.482142857142857,0.372881355932203,0.26984126984127
313,0.3,0.475409836065574,0.314814814814815,0.275862068965517,0.0819672131147541,0.160714285714286,0.15,0.142857142857143,0.542372881355932,0.126984126984127
314,0.483333333333333,0.60655737704918,0.407407407407407,0.5,0.278688524590164,0.410714285714286,0.283333333333333,0.339285714285714,0.406779661016949,0.253968253968254
315,0.166666666666667,0.360655737704918,0.314814814814815,0.431034482758621,0.426229508196721,0.821428571428571,0.3,0.589285714285714,0.220338983050847,0.523809523809524
316,0.183333333333333,0.19672131147541,0.166666666666667,0.0344827586206897,0.213114754098361,0.0357142857142857,0.316666666666667,0.357142857142857,0.559322033898305,0.222222222222222
317,0.283333333333333,0.19672131147541,0.185185185185185,0.482758620689655,0.0655737704918033,0.357142857142857,0.15,0.196428571428571,0.186440677966102,0.53968253968254
318,0.683333333333333,0.459016393442623,0.5,0.620689655172414,0.295081967213115,0.571428571428571,0.183333333333333,0.285714285714286,0.372881355932203,0.253968253968254
319,0.2,0.245901639344262,0.333333333333333,0.344827586206897,0.213114754098361,0.553571428571429,0.35,0.196428571428571,0.322033898305085,0.587301587301587
320,0.233333333333333,0.180327868852459,0.148148148148148,0.0172413793103448,0.131147540983607,0.0178571428571429,0.233333333333333,0.267857142857143,0.593220338983051,0.142857142857143
321,0.233333333333333,0.344262295081967,0.259259259259259,0.120689655172414,0.229508196721311,0.125,0.366666666666667,0.303571428571429,0.457627118644068,0.111111111111111
322,0.283333333333333,0.245901639344262,0.296296296296296,0.206896551724138,0.114754098360656,0.107142857142857,0.35,0.214285714285714,0.593220338983051,0.126984126984127
323,0.15,0.19672131147541,0.0740740740740741,0.0689655172413793,0.245901639344262,0.125,0.3,0.178571428571429,0.338983050847458,0.301587301587302
324,0.316666666666667,0.360655737704918,0.240740740740741,0.155172413793103,0.0655737704918033,0.0892857142857143,0.25,0.232142857142857,0.457627118644068,0.0952380952380952
325,0.7,0.655737704918033,0.62962962962963,0.310344827586207,0.131147540983607,0.0535714285714286,0.25,0.5,0.542372881355932,0.0952380952380952
326,0.45,0.459016393442623,0.259259259259259,0.172413793103448,0.180327868852459,0.0178571428571429,0.233333333333333,0.303571428571429,0.559322033898305,0.126984126984127
327,0.466666666666667,0.524590163934426,0.296296296296296,0.189655172413793,0.114754098360656,0.0892857142857143,0.283333333333333,0.410714285714286,0.457627118644068,0.19047619047619
328,0.166666666666667,0.213114754098361,0.166666666666667,0.189655172413793,0.295081967213115,0.375,0.316666666666667,0.410714285714286,0.474576271186441,0.174603174603175
329,0.0833333333333333,0.0819672131147541,0.037037037037037,0.172413793103448,0.114754098360656,0.0357142857142857,0.3,0.160714285714286,0.203389830508475,0.365079365079365
330,0.2,0.163934426229508,0.222222222222222,0.258620689655172,0.311475409836066,0.625,0.483333333333333,0.625,0.186440677966102,0.349206349206349
331,0.3,0.360655737704918,0.222222222222222,0.224137931034483,0.114754098360656,0.0178571428571429,0.25,0.232142857142857,0.322033898305085,0.158730158730159
332,0.15,0.19672131147541,0.222222222222222,0.275862068965517,0.0983606557377049,0.428571428571429,0.3,0.357142857142857,0.338983050847458,0.333333333333333
333,0.2,0.245901639344262,0.148148148148148,0.258620689655172,0.0983606557377049,0.214285714285714,0.233333333333333,0.125,0.220338983050847,0.285714285714286
334,0.116666666666667,0.114754098360656,0.0740740740740741,0.241379310344828,0.245901639344262,0.517857142857143,0.45,0.142857142857143,0.372881355932203,0.365079365079365
335,0.116666666666667,0.327868852459016,0.12962962962963,0.275862068965517,0.0983606557377049,0.0178571428571429,0.283333333333333,0.0892857142857143,0.305084745762712,0.238095238095238
336,0.0833333333333333,0.0983606557377049,0.111111111111111,0.344827586206897,0.19672131147541,0.482142857142857,0.45,0.0892857142857143,0.169491525423729,0.507936507936508
337,0.633333333333333,0.688524590163934,0.518518518518518,0.258620689655172,0.131147540983607,0.0178571428571429,0.35,0.446428571428571,0.525423728813559,0.0793650793650794
338,0.45,0.59016393442623,0.462962962962963,0.413793103448276,0.0983606557377049,0.5,0.333333333333333,0.267857142857143,0.491525423728814,0.222222222222222
339,0.15,0.19672131147541,0.0740740740740741,0.413793103448276,0.0819672131147541,0.5,0.25,0.196428571428571,0.220338983050847,0.476190476190476
340,0.216666666666667,0.245901639344262,0.351851851851852,0.103448275862069,0.245901639344262,0.196428571428571,0.266666666666667,0.5,0.406779661016949,0.253968253968254
341,0.6,0.639344262295082,0.425925925925926,0.327586206896552,0.245901639344262,0.0357142857142857,0.333333333333333,0.285714285714286,0.457627118644068,0.0793650793650794
342,0.333333333333333,0.278688524590164,0.351851851851852,0.293103448275862,0.262295081967213,0.589285714285714,0.416666666666667,0.553571428571429,0.322033898305085,0.238095238095238
343,0.75,0.737704918032787,0.574074074074074,0.448275862068966,0.147540983606557,0.0357142857142857,0.366666666666667,0.535714285714286,0.491525423728814,0.0476190476190476
344,0.416666666666667,0.524590163934426,0.296296296296296,0.241379310344828,0.245901639344262,0.0357142857142857,0.433333333333333,0.339285714285714,0.372881355932203,0.0634920634920635
345,0.2,0.19672131147541,0.351851851851852,0.413793103448276,0.19672131147541,0.375,0.133333333333333,0.285714285714286,0.474576271186441,0.317460317460317
346,0.55,0.557377049180328,0.481481481481481,0.379310344827586,0.131147540983607,0.410714285714286,0.166666666666667,0.232142857142857,0.423728813559322,0.428571428571429
347,0.266666666666667,0.180327868852459,0.222222222222222,0.241379310344828,0.180327868852459,0.196428571428571,0.3,0.464285714285714,0.288135593220339,0.396825396825397
348,0.0833333333333333,0.0983606557377049,0.0925925925925926,0.241379310344828,0.213114754098361,0.214285714285714,0.333333333333333,0.428571428571429,0.135593220338983,0.476190476190476
349,0.3,0.426229508196721,0.333333333333333,0.551724137931034,0.229508196721311,0.321428571428571,0.316666666666667,0.178571428571429,0.271186440677966,0.380952380952381
350,0.316666666666667,0.327868852459016,0.240740740740741,0.155172413793103,0.426229508196721,0.214285714285714,0.2,0.410714285714286,0.322033898305085,0.317460317460317
351,0.0833333333333333,0.0655737704918033,0.12962962962963,0.0689655172413793,0.19672131147541,0.0178571428571429,0.3,0.392857142857143,0.305084745762712,0.285714285714286
