state,county_num,fixed tract,block_group,GEOID,GEOID_text,TotalPop,TotalMedianAge,MalePop,MMedianAge,FemalePop,FMedianAge,TotalAll,White,BlackorAA,Native,Asian,PacificIslander,Other,TwoPlus,HispanicLatino,MedianHHIncome,TotalCivLaborForce,TotalCivEmployed,TotalCivUnemployed,TotalEdu,NoSchooling,Nursery,Kindergarten,1stGrade,2ndGrade,3rdGrade,4thGrade,5thGrade,6thGrade,7thGrade,8thGrade,9thGrade,10thGrade,11thGrade,12thGradeNoGrad,HSGrad,GEDHSGrad,1YrCollege,1PlusYrsCollegeNoDeg,AssociatesDeg,BachelorsDeg,MastersDeg,ProSchoolDeg,DoctorateDeg,Less10k,10k_14.9k,15k_19.9k,20k_24.9k,25k_29.9k,30k_34.9k,35k_39.9k,40k_44.9k,45k_49.9k,50k_59.9k,60k_749.9k,75k_99.9k,100k_124.9k,125k_149.9k,150k_199.9k,200k+,PercWhite,PercBlack,PercNative,PercAsian,PercPacificIslander,PercOther,PercTwoPlus,PercHispanicLatino,PercCivEmployed,PercCivUnemployed,PercNoHS,PercHS,PercCollege,PercMasters,PercProSchool,PercDoctorate
17,31,62900,3,17310629003,170310629003.00,1425,29.4,805,28.5,620,30.5,1425,1162,126,0,72,0,0,7,58,119621,1009,976,33,994,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,9,29,24,529,248,60,27,9,17,0,23,0,49,0,0,0,55,43,70,67,47,98,178,81.54385965,8.842105263,0,5.052631579,0,0,0.49122807,4.070175439,96.72943508,3.270564916,0.704225352,6.136820926,59.45674044,24.94969819,6.036217304,2.716297787
17,31,210700,1,17312107001,170312107001.00,617,33.1,315,42,302,30.6,617,111,19,15,66,0,0,47,359,54722,462,437,25,552,34,0,0,0,0,0,0,0,0,0,0,0,15,0,20,104,25,9,24,49,217,36,11,8,0,0,11,30,0,0,10,46,9,42,25,17,30,19,22,29,17.99027553,3.079416532,2.431118314,10.69692058,0,0,7.617504052,58.18476499,94.58874459,5.411255411,12.5,23.36956522,54.16666667,6.52173913,1.992753623,1.449275362
17,31,210700,3,17312107003,170312107003.00,1996,32.2,1063,30.7,933,37.1,1996,870,27,0,73,10,0,65,951,56979,1124,1073,51,1432,33,0,0,0,9,0,9,12,0,0,0,30,15,0,67,372,23,43,91,164,395,142,20,7,66,33,0,29,39,17,52,2,33,90,47,59,116,33,34,40,43.58717435,1.352705411,0,3.657314629,0.501002004,0,3.256513026,47.64529058,95.46263345,4.537366548,12.22067039,27.58379888,48.39385475,9.916201117,1.396648045,0.488826816
17,31,210700,2,17312107002,170312107002.00,1627,31.9,776,31.5,851,32,1627,519,0,0,20,0,0,45,1043,93063,902,852,50,1068,33,0,0,0,0,29,0,0,10,0,34,0,0,36,32,177,27,46,76,126,243,133,39,27,34,23,0,25,47,18,29,18,0,9,67,91,90,8,33,77,31.89920098,0,0,1.2292563,0,0,2.765826675,64.10571604,94.45676275,5.543237251,16.29213483,19.1011236,45.97378277,12.45318352,3.651685393,2.528089888
17,31,221100,3,17312211003,170312211003.00,1532,31.2,774,31.1,758,31.8,1532,515,20,0,30,0,0,21,946,81207,1045,1009,36,1082,4,0,0,0,0,30,0,0,5,19,24,10,10,0,0,320,0,8,110,19,359,136,28,0,37,0,38,26,0,10,27,0,9,42,26,61,78,31,23,50,33.61618799,1.305483029,0,1.958224543,0,0,1.37075718,61.74934726,96.55502392,3.444976077,9.426987061,29.57486137,45.84103512,12.56931608,2.58780037,0
17,31,221100,1,17312211001,170312211001.00,1750,32.1,905,32.6,845,30.9,1750,1016,96,0,70,9,0,65,494,66435,1150,1103,47,1347,12,0,0,0,0,0,0,0,17,17,27,0,36,28,0,285,31,44,146,68,442,166,19,9,44,22,61,18,0,0,0,40,43,78,74,31,36,148,67,37,58.05714286,5.485714286,0,4,0.514285714,0,3.714285714,28.22857143,95.91304348,4.086956522,10.17074981,23.45953972,51.96733482,12.32368226,1.410541945,0.668151448
17,31,221100,2,17312211002,170312211002.00,1586,32.2,739,34.9,847,30.8,1586,702,214,0,59,0,0,23,588,59231,1048,975,73,1226,0,0,0,0,0,10,0,12,10,9,21,11,0,23,11,220,9,74,74,81,396,143,111,11,133,45,56,22,29,8,0,0,43,43,76,87,71,53,46,30,44.26229508,13.49306431,0,3.720050441,0,0,1.450189155,37.07440101,93.03435115,6.965648855,8.727569331,18.67862969,50.97879282,11.6639478,9.053833605,0.897226754
17,31,221200,1,17312212001,170312212001.00,1539,31.5,783,30.3,756,33.1,1539,891,111,0,41,0,0,163,333,120588,1190,1142,48,1188,0,0,0,0,0,0,0,0,0,0,19,21,8,0,21,163,20,18,114,44,506,171,54,29,15,30,0,0,10,0,0,28,8,38,17,91,64,46,86,143,57.89473684,7.212475634,0,2.664067576,0,0,10.59129305,21.6374269,95.96638655,4.033613445,5.808080808,15.4040404,57.40740741,14.39393939,4.545454545,2.441077441
17,31,63000,1,17310630001,170310630001.00,1288,29.5,642,30.3,646,28.4,1288,941,45,0,163,9,0,56,74,85000,1038,1009,29,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,49,11,0,40,52,513,166,144,20,22,7,0,7,8,26,9,47,19,109,53,94,71,41,103,90,73.05900621,3.49378882,0,12.6552795,0.698757764,0,4.347826087,5.745341615,97.2061657,2.793834297,3.491755577,5.819592629,58.68089234,16.10087294,13.96702231,1.93986421
17,31,71200,1,17310712001,170310712001.00,1030,27.9,456,29.3,574,27.5,1030,747,146,0,21,0,0,19,97,116875,647,647,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,15,4,11,20,362,62,90,11,0,35,0,0,0,0,11,33,7,10,53,40,30,55,60,74,72.52427184,14.17475728,0,2.038834951,0,0,1.844660194,9.417475728,100,0,0,18.00878477,58.12591508,9.077598829,13.17715959,1.610541728
17,31,260300,1,17312603001,170312603001.00,1668,31,852,34.1,816,28,1668,24,1518,0,0,0,0,0,126,23289,638,510,128,998,34,0,0,0,0,12,0,0,0,2,23,0,79,129,59,259,30,67,161,86,57,0,0,0,109,38,65,84,0,53,40,15,0,58,19,39,40,6,0,0,1.438848921,91.00719424,0,0,0,0,0,7.553956835,79.93730408,20.06269592,33.86773547,28.95791583,37.1743487,0,0,0
17,31,261000,2,17312610002,170312610002.00,1158,40,535,30.8,623,50.4,1158,14,993,0,0,0,21,32,98,50962,579,504,75,910,28,0,0,0,0,0,0,0,6,0,22,4,55,6,52,293,51,75,235,27,26,30,0,0,43,28,11,30,17,35,5,0,9,53,58,26,31,5,0,15,1.208981002,85.75129534,0,0,0,1.813471503,2.763385147,8.462867012,87.04663212,12.95336788,19.01098901,37.8021978,39.89010989,3.296703297,0,0
17,31,270500,1,17312705001,170312705001.00,1271,32.6,414,32.5,857,36.2,1271,0,1194,0,0,0,0,0,77,15571,526,395,131,773,0,0,0,0,0,18,0,0,37,0,6,54,33,113,15,154,39,107,93,22,78,4,0,0,189,74,57,0,39,33,12,13,24,30,37,15,6,8,5,0,0,93.94177813,0,0,0,0,0,6.058221873,75.09505703,24.90494297,35.70504528,24.96765847,38.80983182,0.517464424,0,0
17,31,271500,1,17312715001,170312715001.00,1527,31.8,783,22.1,744,44.4,1527,67,1406,0,0,0,18,27,9,37109,642,585,57,940,0,0,0,0,0,0,0,0,0,0,21,0,6,47,25,218,45,76,229,78,113,82,0,0,76,45,70,0,9,36,36,0,15,27,60,61,26,0,38,0,4.387688278,92.07596595,0,0,0,1.178781925,1.768172888,0.589390963,91.12149533,8.878504673,10.53191489,27.9787234,52.76595745,8.723404255,0,0
17,31,230600,4,17312306004,170312306004.00,879,39.5,499,47.1,380,18.9,879,33,211,0,0,0,0,0,635,44000,429,382,47,507,0,0,0,0,0,0,14,0,33,0,42,22,0,0,37,226,0,0,54,30,49,0,0,0,18,14,0,0,13,52,0,35,30,0,12,62,0,0,0,0,3.754266212,24.00455063,0,0,0,0,0,72.24118316,89.04428904,10.95571096,29.1913215,44.57593688,26.23274162,0,0,0
17,31,230600,2,17312306002,170312306002.00,1091,42.3,612,26.1,479,48.4,1091,95,251,75,0,0,0,0,670,36250,615,572,43,665,29,0,0,0,0,0,0,0,15,0,26,0,0,39,32,246,42,25,92,84,22,13,0,0,69,26,82,0,15,40,13,47,0,35,15,56,66,0,0,0,8.707607699,23.00641613,6.874427131,0,0,0,0,61.41154904,93.00813008,6.991869919,21.20300752,43.30827068,33.53383459,1.954887218,0,0
17,31,230600,6,17312306006,170312306006.00,1816,31.3,803,27.1,1013,34.9,1816,0,288,0,0,0,0,0,1528,29167,1147,826,321,1083,79,0,0,0,24,31,30,0,188,0,23,32,31,0,15,228,51,51,77,48,114,44,17,0,58,11,0,74,117,68,0,0,32,0,55,15,40,0,11,17,0,15.85903084,0,0,0,0,0,84.14096916,72.01394943,27.98605057,41.82825485,25.76177285,26.77746999,4.06278855,1.569713758,0
17,31,190900,1,17311909001,170311909001.00,2235,32.8,1135,30.3,1100,39.9,2235,175,76,0,0,0,0,0,1984,54750,1249,1189,60,1471,25,0,0,0,23,30,30,16,55,0,60,48,64,11,118,513,57,77,182,44,91,17,5,5,83,88,47,8,11,22,23,24,10,66,72,133,52,43,6,0,7.829977629,3.400447427,0,0,0,0,0,88.76957494,95.19615693,4.803843074,32.63086336,38.74915024,26.78450034,1.155676411,0.339904827,0.339904827
17,31,200300,2,17312003002,170312003002.00,1079,27.8,519,29.1,560,26.7,1079,64,33,0,0,0,0,0,982,53365,539,517,22,634,32,0,15,0,16,0,0,17,62,0,60,0,7,27,20,138,19,31,86,24,80,0,0,0,7,0,36,23,50,0,13,0,13,48,21,25,24,27,15,0,5.93141798,3.058387396,0,0,0,0,0,91.01019462,95.91836735,4.081632653,40.3785489,24.76340694,34.85804416,0,0,0
17,31,110100,5,17311101005,170311101005.00,1279,36.9,684,32.5,595,48.4,1279,851,0,0,49,0,0,55,324,-666666666,649,612,37,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,150,76,356,88,0,0,0,79,75,38,10,35,0,0,13,23,0,37,69,47,40,66,66.53635653,0,0,3.831118061,0,0,4.300234558,25.33229085,94.29892142,5.701078582,0,30.13555787,60.68821689,9.176225235,0,0
17,31,110100,4,17311101004,170311101004.00,1610,32.8,683,40.3,927,25.4,1610,960,22,0,83,0,0,24,521,90341,770,740,30,1004,0,0,0,0,0,0,0,0,51,0,0,0,35,26,0,57,0,13,498,45,145,120,14,0,12,35,0,51,0,0,35,0,0,15,24,116,183,0,51,16,59.62732919,1.366459627,0,5.155279503,0,0,1.49068323,32.36024845,96.1038961,3.896103896,11.15537849,5.677290837,69.82071713,11.95219124,1.394422311,0
17,31,110200,1,17311102001,170311102001.00,1840,38.2,889,36.2,951,44.1,1840,1001,42,0,368,0,0,0,429,97361,916,896,20,1355,68,0,0,0,0,0,0,0,18,9,32,1,0,0,0,330,62,43,122,68,345,139,118,0,57,15,53,14,9,0,0,39,33,30,27,60,139,88,15,72,54.40217391,2.282608696,0,20,0,0,0,23.31521739,97.81659389,2.183406114,9.446494465,28.9298893,42.65682657,10.25830258,8.708487085,0
17,31,814300,2,17318143002,170318143002.00,2958,31.9,1530,29.2,1428,35.8,2958,229,57,0,17,0,0,0,2655,37750,1345,1175,170,1709,91,0,0,0,0,85,0,0,281,0,39,120,143,0,12,473,39,67,134,87,118,20,0,0,103,10,110,34,29,75,63,28,47,58,23,102,21,60,40,9,7.741717377,1.926977688,0,0.574712644,0,0,0,89.75659229,87.3605948,12.6394052,45.11410181,29.95904037,23.7565828,1.170275015,0,0
17,31,815900,1,17318159001,170318159001.00,1034,40.5,527,41.8,507,37.9,1034,691,119,0,81,0,0,33,110,54125,725,725,0,958,0,0,0,0,0,0,56,0,0,0,14,0,0,18,0,189,0,86,59,69,289,120,17,41,74,0,0,0,70,104,41,0,0,49,78,39,31,18,95,35,66.827853,11.50870406,0,7.833655706,0,0,3.191489362,10.63829787,100,0,9.185803758,19.72860125,52.50521921,12.52609603,1.774530271,4.279749478
17,31,815900,3,17318159003,170318159003.00,1920,33.6,721,33.7,1199,32.9,1920,746,779,0,35,0,0,73,287,53275,1167,1086,81,1389,0,0,0,0,0,0,0,1,0,0,0,15,47,4,5,245,73,48,194,94,412,198,34,19,112,72,48,18,53,0,27,34,118,113,104,176,126,9,0,33,38.85416667,40.57291667,0,1.822916667,0,0,3.802083333,14.94791667,93.05912596,6.940874036,5.183585313,22.89416847,53.85169186,14.25485961,2.447804176,1.367890569
17,31,808702,1,17318087021,170318087021.00,2628,20,936,20,1692,20.1,2628,1518,213,0,491,0,0,110,296,68250,1033,929,104,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,17,11,19,190,124,29,72,20,17,10,15,22,29,10,4,11,8,40,29,27,31,0,50,57.76255708,8.105022831,0,18.68340944,0,0,4.185692542,11.26331811,89.93223621,10.06776379,0,8.695652174,46.83794466,24.50592885,5.731225296,14.22924901
17,31,660600,3,17316606003,170316606003.00,1191,35.8,683,42.1,508,32.5,1191,34,307,0,0,0,0,56,794,26818,494,380,114,804,26,0,0,0,0,11,0,0,12,0,70,49,11,39,25,317,85,49,22,39,49,0,0,0,12,58,9,114,11,14,0,60,80,11,14,12,0,0,7,0,2.854743913,25.77665827,0,0,0,0,4.70193115,66.66666667,76.92307692,23.07692308,30.2238806,50,19.7761194,0,0,0
17,31,660600,1,17316606001,170316606001.00,987,35.4,514,37.6,473,32.5,987,14,525,0,0,0,0,0,448,30819,341,202,139,656,0,0,0,0,0,0,0,0,65,0,25,0,11,11,15,384,0,43,42,25,23,0,0,12,37,0,0,77,31,29,0,31,18,12,39,12,12,11,0,0,1.418439716,53.19148936,0,0,0,0,0,45.39007092,59.23753666,40.76246334,19.3597561,58.53658537,20.27439024,0,0,1.829268293
17,31,660600,5,17316606005,170316606005.00,1613,31.5,811,31.2,802,33.2,1613,86,799,0,0,0,0,0,728,32115,814,678,136,938,11,0,0,0,0,0,14,0,43,58,0,9,6,8,24,351,53,69,157,78,57,0,0,0,0,63,58,144,47,97,17,51,0,0,78,34,36,14,29,0,5.331680099,49.5350279,0,0,0,0,0,45.133292,83.29238329,16.70761671,18.4434968,43.07036247,38.48614072,0,0,0
17,31,670100,2,17316701002,170316701002.00,456,52.8,243,56.5,213,44.1,456,16,341,0,0,0,0,0,99,27917,233,128,105,348,0,0,0,0,0,0,0,0,6,42,13,6,0,16,13,105,33,5,46,24,29,10,0,0,68,6,13,13,17,0,35,5,13,23,0,21,5,0,5,0,3.50877193,74.78070175,0,0,0,0,0,21.71052632,54.93562232,45.06437768,27.5862069,39.65517241,29.88505747,2.873563218,0,0
17,31,670800,1,17316708001,170316708001.00,373,55.9,181,48,192,58.9,373,0,373,0,0,0,0,0,0,31250,137,105,32,327,12,0,0,0,0,0,0,0,0,9,22,22,0,36,21,144,21,12,11,17,0,0,0,0,30,6,18,10,6,5,13,0,0,18,17,11,11,0,0,0,0,100,0,0,0,0,0,0,76.64233577,23.35766423,37.3088685,50.4587156,12.2324159,0,0,0
17,31,671200,1,17316712001,170316712001.00,617,44.7,296,44.3,321,45.4,617,27,590,0,0,0,0,0,0,31331,245,157,88,415,0,0,0,0,0,0,0,0,0,13,13,0,60,24,10,203,0,23,31,0,33,5,0,0,35,0,14,40,0,31,17,0,9,30,8,15,7,0,0,5,4.376012966,95.62398703,0,0,0,0,0,0,64.08163265,35.91836735,28.91566265,48.91566265,20.96385542,1.204819277,0,0
17,31,671400,1,17316714001,170316714001.00,617,46.7,337,37.5,280,52.4,617,0,527,0,0,0,0,0,90,23444,242,215,27,504,7,0,0,0,0,0,0,0,0,35,0,0,8,11,42,235,48,21,33,46,10,8,0,0,8,23,31,100,0,8,17,7,7,0,27,19,14,0,7,0,0,85.41329011,0,0,0,0,0,14.58670989,88.84297521,11.15702479,20.43650794,56.15079365,21.82539683,1.587301587,0,0
17,31,671400,2,17316714002,170316714002.00,530,53.5,204,52.5,326,56,530,0,530,0,0,0,0,0,0,20357,222,151,71,386,27,0,0,0,0,0,0,0,0,0,21,0,0,36,25,135,8,38,45,35,16,0,0,0,44,8,50,14,7,14,7,0,0,6,7,15,8,20,0,6,0,100,0,0,0,0,0,0,68.01801802,31.98198198,28.23834197,37.04663212,34.71502591,0,0,0
17,31,671500,2,17316715002,170316715002.00,1004,38.3,306,37.3,698,47.1,1004,14,825,0,0,0,0,88,77,26638,371,253,118,697,0,0,0,0,0,0,0,0,6,42,0,9,87,36,0,260,81,36,72,48,0,20,0,0,50,19,63,27,67,13,32,17,39,33,29,0,5,0,0,0,1.394422311,82.17131474,0,0,0,0,8.764940239,7.669322709,68.19407008,31.80592992,25.82496413,48.92395983,22.38163558,2.869440459,0,0
17,31,671500,3,17316715003,170316715003.00,652,52.1,272,44.7,380,53.2,652,9,616,0,0,0,0,0,27,29632,313,240,73,506,0,0,0,0,0,0,0,0,0,0,0,0,9,11,10,215,14,84,56,51,42,0,14,0,37,23,37,9,34,26,22,0,10,15,20,25,0,0,0,17,1.380368098,94.47852761,0,0,0,0,0,4.141104294,76.67731629,23.32268371,5.928853755,45.256917,46.04743083,0,2.766798419,0
17,31,81500,2,17310815002,170310815002.00,1497,54.3,656,54.9,841,45,1497,1245,16,0,184,0,0,17,35,171538,1103,1103,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,45,28,0,578,542,196,18,122,0,13,0,0,0,0,56,27,19,17,75,91,28,77,425,83.16633267,1.068804275,0,12.29124916,0,0,1.135604542,2.338009352,100,0,0,4.08997955,44.37627812,36.9461486,13.36059986,1.226993865
17,31,680500,2,17316805002,170316805002.00,884,34.7,476,34.2,408,35.6,884,36,790,0,0,0,0,0,58,24779,348,196,152,521,0,0,0,0,0,17,0,0,0,12,14,0,7,27,0,249,0,27,89,41,34,4,0,0,61,24,21,45,12,12,21,9,0,48,0,18,15,0,0,10,4.07239819,89.36651584,0,0,0,0,0,6.561085973,56.32183908,43.67816092,14.77927063,47.79270633,36.66026871,0.767754319,0,0
17,31,680500,1,17316805001,170316805001.00,351,54.8,195,56.2,156,44.7,351,0,351,0,0,0,0,0,0,23173,140,118,22,247,0,0,0,0,0,0,0,22,0,0,0,0,8,17,14,75,0,0,46,32,33,0,0,0,27,22,28,13,32,0,0,0,22,0,0,12,5,0,0,0,0,100,0,0,0,0,0,0,84.28571429,15.71428571,24.69635628,30.36437247,44.93927126,0,0,0
17,31,825503,2,17318255032,170318255032.00,1312,35.2,442,17.8,870,40.4,1312,35,1277,0,0,0,0,0,0,40685,687,669,18,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,17,107,344,34,122,15,0,0,81,0,0,57,0,58,17,62,30,22,15,108,0,0,0,10,2.667682927,97.33231707,0,0,0,0,0,0,97.37991266,2.620087336,0,15.71815718,82.24932249,2.032520325,0,0
17,31,825505,2,17318255052,170318255052.00,416,44.9,133,46.2,283,42.6,416,7,409,0,0,0,0,0,0,54792,215,182,33,309,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,61,11,11,116,11,48,31,0,0,0,0,22,0,11,0,16,11,0,14,7,37,14,0,0,10,1.682692308,98.31730769,0,0,0,0,0,0,84.65116279,15.34883721,6.472491909,23.30097087,60.19417476,10.03236246,0,0
17,31,825505,4,17318255054,170318255054.00,2780,32.2,1011,32.9,1769,30.9,2780,102,2462,0,210,0,0,0,6,-666666666,1260,1006,254,1763,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,401,1,86,482,148,474,140,16,10,142,11,56,19,57,25,16,50,41,0,31,190,46,66,64,0,3.669064748,88.56115108,0,7.553956835,0,0,0,0.215827338,79.84126984,20.15873016,0.283607487,22.80204197,67.49858196,7.941009643,0.907543959,0.567214974
17,31,826202,1,17318262021,170318262021.00,1246,36.3,436,37.9,810,36,1246,190,848,0,0,0,0,21,187,40192,738,598,140,827,0,0,0,0,0,0,0,0,14,0,24,0,12,0,13,209,0,31,168,102,227,13,14,0,9,87,121,0,13,17,0,13,13,104,0,0,68,24,0,27,15.24879615,68.05778491,0,0,0,0,1.685393258,15.00802568,81.0298103,18.9701897,7.61789601,25.27206771,63.8452237,1.571946796,1.69286578,0
17,31,826202,5,17318262025,170318262025.00,1582,33.1,736,32.4,846,33.4,1582,49,1117,0,0,0,0,0,416,37917,929,724,205,894,0,0,0,0,0,0,0,0,0,0,0,49,0,103,21,234,0,132,107,9,186,27,0,26,41,0,14,29,124,58,29,104,0,33,0,86,43,14,0,0,3.097345133,70.6068268,0,0,0,0,0,26.29582807,77.93326157,22.06673843,19.35123043,26.17449664,48.5458613,3.020134228,0,2.908277405
17,31,826202,2,17318262022,170318262022.00,821,33.3,348,27.5,473,41.6,821,66,646,0,0,0,0,0,109,53563,525,339,186,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,303,0,21,64,48,35,18,40,0,23,0,12,0,0,0,64,0,0,40,36,39,0,0,18,0,8.038976857,78.68453106,0,0,0,0,0,13.27649208,64.57142857,35.42857143,2.578268877,55.80110497,30.93922652,3.314917127,7.366482505,0
17,31,826202,4,17318262024,170318262024.00,571,34.6,192,29.6,379,35.5,571,146,416,0,0,0,0,0,9,-666666666,234,197,37,357,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,193,26,45,13,14,32,0,0,0,25,25,58,13,9,26,0,0,0,58,0,0,17,0,0,0,25.56917688,72.85464098,0,0,0,0,0,1.576182137,84.18803419,15.81196581,9.523809524,61.34453782,29.13165266,0,0,0
17,31,680600,1,17316806001,170316806001.00,273,31.6,91,23.8,182,31.7,273,0,273,0,0,0,0,0,0,52632,163,152,11,173,0,0,0,0,0,0,0,0,0,0,0,0,7,8,12,54,22,7,13,5,45,0,0,0,8,6,11,0,0,13,0,0,5,19,12,14,0,0,0,0,0,100,0,0,0,0,0,0,93.25153374,6.748466258,15.60693642,43.93063584,40.46242775,0,0,0
17,31,283800,2,17312838002,170312838002.00,3154,33.3,1446,33.7,1708,32.6,3154,1202,1061,0,364,0,0,0,527,85865,1776,1668,108,2205,13,0,0,0,0,17,0,0,20,14,0,0,0,85,8,172,79,46,233,100,867,340,107,104,198,77,68,23,47,33,15,14,10,0,120,144,129,162,241,119,38.11033608,33.63982245,0,11.54090044,0,0,0,16.70894103,93.91891892,6.081081081,7.120181406,11.38321995,56.50793651,15.41950113,4.85260771,4.716553288
17,31,570300,3,17315703003,170315703003.00,1395,36.3,682,34.3,713,36.7,1395,201,23,0,60,0,0,0,1111,36302,551,493,58,901,38,0,0,15,0,0,0,0,108,17,59,22,22,9,0,401,8,55,70,35,35,7,0,0,32,18,0,75,24,45,33,29,11,46,9,31,44,0,16,0,14.40860215,1.64874552,0,4.301075269,0,0,0,79.64157706,89.47368421,10.52631579,32.18645949,45.39400666,21.64261931,0.776914539,0,0
17,31,570300,1,17315703001,170315703001.00,1210,28.4,501,34.8,709,28.2,1210,173,0,0,0,0,0,10,1027,48813,544,523,21,648,14,0,0,0,0,11,0,0,63,19,43,17,0,0,15,196,29,24,103,17,72,25,0,0,0,1,9,52,0,33,0,44,20,40,12,40,14,13,21,0,14.29752066,0,0,0,0,0,0.826446281,84.87603306,96.13970588,3.860294118,28.08641975,34.72222222,33.33333333,3.858024691,0,0
17,31,570300,4,17315703004,170315703004.00,2249,29.6,1259,25.7,990,34.9,2249,430,1,0,142,0,0,0,1676,52031,1079,1006,73,1303,21,0,0,0,0,0,0,26,105,11,63,13,47,18,33,581,53,62,100,43,104,22,0,1,18,21,26,52,54,23,67,41,13,79,26,105,31,75,12,13,19.11960871,0.044464206,0,6.313917297,0,0,0,74.52200978,93.23447637,6.765523633,25.86339217,48.65694551,23.71450499,1.688411358,0,0.076745971
17,31,480200,2,17314802002,170314802002.00,507,41.9,197,36.3,310,42.1,507,0,441,0,0,0,10,56,0,55250,254,226,28,369,0,0,0,0,0,0,0,0,0,0,0,5,6,13,23,37,0,0,124,31,93,37,0,0,0,9,10,0,0,27,6,22,5,22,37,34,14,7,0,0,0,86.98224852,0,0,0,1.972386588,11.04536489,0,88.97637795,11.02362205,12.73712737,10.02710027,67.20867209,10.02710027,0,0
17,31,490600,1,17314906001,170314906001.00,1464,45.5,697,39.1,767,53.2,1464,104,1324,0,36,0,0,0,0,37176,642,531,111,1113,40,0,0,0,0,0,0,0,0,0,23,36,30,35,18,180,18,75,286,73,168,124,6,1,75,0,27,30,47,71,55,24,38,15,38,50,40,5,32,0,7.103825137,90.43715847,0,2.459016393,0,0,0,0,82.71028037,17.28971963,16.35220126,17.78975741,54.08805031,11.1410602,0.539083558,0.08984726
17,31,490800,5,17314908005,170314908005.00,756,46.8,391,50.7,365,46.2,756,0,737,19,0,0,0,0,0,25435,483,332,151,644,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39,126,0,113,181,112,13,23,0,0,28,100,0,15,46,0,66,0,10,0,37,0,0,0,0,0,0,97.48677249,2.513227513,0,0,0,0,0,68.73706004,31.26293996,11.80124224,19.56521739,65.0621118,3.571428571,0,0
17,31,490800,4,17314908004,170314908004.00,1295,35.2,688,31.5,607,35.9,1295,0,1295,0,0,0,0,0,0,47396,744,599,145,875,12,0,0,0,0,0,0,0,0,0,8,25,0,0,24,198,0,127,192,110,169,10,0,0,25,10,46,29,19,0,0,41,68,78,9,34,0,21,0,29,0,100,0,0,0,0,0,0,80.51075269,19.48924731,7.885714286,22.62857143,68.34285714,1.142857143,0,0
17,31,490800,1,17314908001,170314908001.00,652,44.6,295,38.4,357,47.9,652,28,624,0,0,0,0,0,0,42472,323,316,7,483,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,15,51,101,29,88,35,0,9,7,0,22,10,0,52,9,44,16,26,20,28,21,0,32,0,4.294478528,95.70552147,0,0,0,0,0,0,97.83281734,2.167182663,4.554865424,30.64182195,55.69358178,7.246376812,0,1.863354037
17,31,500200,1,17315002001,170315002001.00,1632,28.7,734,28.1,898,29.4,1632,0,1551,0,0,0,0,81,0,25772,779,549,230,975,0,0,0,0,0,0,0,0,0,0,32,0,17,53,28,200,64,44,255,111,129,36,0,6,191,14,57,49,34,39,6,19,23,16,68,63,40,0,24,0,0,95.03676471,0,0,0,0,4.963235294,0,70.47496791,29.52503209,13.33333333,27.07692308,55.28205128,3.692307692,0,0.615384615
17,31,510300,4,17315103004,170315103004.00,1954,36.2,816,32.2,1138,36.7,1954,15,1939,0,0,0,0,0,0,29835,1039,657,382,1368,0,0,0,0,0,0,0,0,0,0,36,0,0,25,82,416,46,60,389,99,135,71,0,9,28,23,100,171,112,0,45,100,52,85,8,32,28,55,9,11,0.76765609,99.23234391,0,0,0,0,0,0,63.23387873,36.76612127,10.45321637,33.77192982,49.92690058,5.19005848,0,0.657894737
17,31,510300,1,17315103001,170315103001.00,1207,35.6,464,35.5,743,35.7,1207,0,1187,0,0,0,0,0,20,38750,478,348,130,719,17,0,0,0,0,0,0,0,0,0,0,0,38,0,28,64,101,87,266,40,27,51,0,0,111,18,21,17,0,34,24,9,22,35,23,72,30,17,0,0,0,98.34299917,0,0,0,0,0,1.657000829,72.80334728,27.19665272,11.54381085,22.94853964,58.41446453,7.093184979,0,0
17,31,81500,1,17310815001,170310815001.00,1405,34,743,36.1,662,31.8,1405,831,0,0,367,0,0,0,207,96875,1054,1054,0,1230,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,52,0,539,420,113,37,59,32,0,24,0,0,18,18,18,95,86,84,39,85,100,195,59.14590747,0,0,26.12099644,0,0,0,14.73309609,100,0,2.195121951,3.414634146,48.04878049,34.14634146,9.18699187,3.008130081
